MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,IVV,IVV,IVV,IVV,IVV,IVV
HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
167.37,165.14,163.33,166.36,456124,51431775,38.34541498788,38.199961800000004,37.140629526,37.472629194,261485,204750204.75020474,282.0747,279.12,276.35,278.65,62755,11462054
165.57,165.51,162.3,164.35,336332,41905264,43.4666232,43.396623270000006,38.701961298,39.343960656,441164,337131652.1316521,278.305,276.44,272.2857,278.0,47875,7569708
173.75,173.7,168.0,169.0,431909,52874338,49.458617208,47.325952674,46.161953837999995,46.597953402,655141,458648123.6481236,285.8,284.83,280.8,281.87,57759,8106513
173.57,171.88,169.24,171.2,341685,40940833,50.208616458,48.65528467800001,47.333286,49.4666172,477417,353655368.6553687,280.465,278.57,276.31,278.44,41796,6012143
177.28,177.04,172.9,174.3,404056,50479610,50.629949370000006,49.680616986000004,47.11428621900001,47.795952204,406966,309868239.8682399,280.9,280.05,276.622,280.02,41757,6359986
180.0,178.6,175.87,179.5,419339,52765625,51.66328167,50.259283073999995,49.843950156,51.485281848,275593,196923751.92375192,288.22,287.58,283.31,286.29,53874,7983041
178.75,175.06,174.99,176.63,307960,36669595,51.037948962,49.757283576,47.480619186000006,48.846617820000006,288930,221198876.1988762,287.2099,282.46,282.26,283.51,41677,5692055
173.6699,167.82,166.1102,173.5,531390,56203749,50.22194977800001,45.781287552,44.919288414,48.674617992,453966,303136698.1366981,278.91,273.86,272.92,277.61,59573,8689440
174.0,173.52,170.82,171.39,266613,34651604,48.9332844,48.807284526000004,45.913954086000004,46.931953068000006,283997,213372678.37267837,281.93,280.06,277.8,279.19,56577,7207131
175.06,171.42,170.91,174.11,287768,32790804,48.9332844,47.041952957999996,46.875286458000005,48.50661816,253702,198550653.55065355,284.81,279.98,279.67,281.35,52479,7300670
174.56,174.55,170.71,172.06,263911,34305320,48.715284618,48.34328499,46.545286788,47.387285946,235389,198564378.56437856,284.58,283.9,279.39,281.6,36412,5011866
176.9,174.05,173.3,176.59,303519,33194384,53.299280034000006,53.24994675000001,48.999951,49.173950826,433976,310221940.2219402,289.2,288.19,285.55,286.03,39505,5334644
175.67,169.81,169.39,175.59,337983,34392694,53.666613,51.274615392,50.44594955400001,53.042613624000005,313307,228329688.32968834,292.36,286.64,286.35,291.99,53959,6904687
177.68,177.43,171.88,173.22,433870,51286559,53.54660645334,53.367279966000005,52.210614456,52.677947322,369253,243239973.23997325,295.84,294.13,291.38,292.5,47219,7104781
180.4,179.21,176.23,180.0,421047,53875857,57.987942012,52.125281208000004,50.8999491,57.01260965400001,615139,427078237.07823706,293.18,291.16,289.54,292.66,68322,11243772
178.64,174.57,174.01,175.8,326900,39370474,51.517948482,46.75461991200001,45.535954464,50.333283,728692,487977592.977593,286.93,283.53,282.44,286.19,46022,6341406
179.0,178.84,173.8,174.49,259170,30372862,50.7999492,50.74594925400001,46.5332868,46.7332866,398096,288556638.55663854,284.86,284.63,280.1,281.55,39587,4756597
183.65,180.76,179.9,180.62,331178,36839168,53.261280072000005,51.213948786,50.811949188,52.652614013999994,334419,254875094.8750949,290.2,287.14,286.67,287.53,34495,5939658
184.2,182.54,181.6306,182.08,266730,32139299,52.65328068,52.171947828,50.740615926000004,51.76661490000001,224302,166848631.84863186,289.39,285.25,285.06,289.02,30246,3434811
184.55,183.6,182.58,184.17,239376,28315992,53.093280240000006,52.002614664,51.489948510000005,51.813948186000005,225775,172915462.9154629,290.7,288.63,288.09,288.7,31511,3784606
185.0,184.68,183.36,184.9797,235795,30912638,54.9332784,54.627945372,52.467280866,52.917947082000005,337093,241951546.95154697,293.87,293.46,290.805,292.0554,30303,4342422
187.51,186.74,182.85,183.15,246566,30892660,54.9332784,54.08594591400001,52.333281,52.700613966000006,310650,247794262.7942628,294.99,293.45,290.87,291.21,33513,6128114
187.04,182.51,182.3,186.8,273677,32038199,56.219277114,53.960612706,53.8666128,55.1332782,309849,238603813.6038136,295.17,287.47,287.46,294.73,31616,4748827
184.05,179.75,176.54,182.55,415440,44711488,55.0666116,52.730613936,50.88661578,54.721945278,382711,285982650.982651,288.1199,282.54,279.87,286.96,60035,8598973
180.69,180.53,175.68,177.54,336426,41873911,53.557279776,53.555279778,50.933282399999996,51.999947999999996,293001,205233025.23302525,286.02,285.92,275.0,279.84,50402,8720994
187.06,183.16,177.0,179.06,318623,46610382,53.66985299676,53.277946721999996,52.43674756320001,52.68994731000001,196865,157776577.77657777,287.23,287.16,282.25,283.34,37749,7109687
186.2,184.91,183.96,185.75,284836,35306620,55.64795101866,54.241945758,53.591946408000005,55.185278148,240670,175471705.47170544,297.7,296.04,293.69,294.09,53076,6021000
186.6,183.63,183.49,185.03,231088,26799116,54.804611862,53.86727946600001,53.738612928,54.344612322,189326,144547974.54797456,297.17,292.99,292.92,295.34,42883,5323918
185.85,185.66,183.94,184.81,241123,31261334,55.0666116,54.37061229599999,54.11994588,54.6999453,155016,109639174.63917464,298.87,297.99,296.6,296.81,29551,3890099
186.67,183.43,183.29,185.4,246134,29119513,55.499944500000005,55.173278159999995,53.0666136,54.3999456,240569,183818943.81894383,298.66,295.81,294.69,297.79,34449,3865545
184.46,183.51,182.54,183.19,192274,20826898,55.451944548,54.458612208000005,54.133279200000004,54.81151185510001,191846,149812274.8122748,296.616,296.41,294.21,295.52,27325,3699125
186.5,181.57,181.1,186.34,331207,36073609,55.63994436000001,54.591278742,54.38027895300001,55.6332777,171499,121346161.34616134,303.2,300.17,299.71,302.99,47286,7299561
181.9877,181.81,176.6,180.2,398879,39517146,55.180611486000004,54.681945318000004,52.333281,54.723945275999995,263660,173243123.24312323,304.61,304.55,297.9068,303.16,45363,6809232
184.1474,181.4,180.38,180.74,280192,33831824,54.983278350000006,53.720612945999996,53.445946554,54.233945766000005,156553,109136719.13671914,307.91,303.95,303.3,305.82,36446,5882815
184.27,183.25,180.41,182.73,294858,42146720,55.666611,55.666611,53.613946386,53.916612750000006,222327,177187512.18751216,305.99,305.18,300.58,303.47,44490,7085825
183.0,182.83,181.46,182.54,212797,22668821,59.9332734,59.87327346,56.93994306,57.1999428,350783,226279681.27968127,307.25,306.68,304.1,304.64,40400,6495260
185.0,184.91,181.35,184.25,244794,30794585,60.57727275599999,58.770607895999994,58.066608599999995,59.646607020000005,287105,203484143.4841435,309.23,309.23,306.17,307.65,25993,3187979
185.94,185.36,183.58,184.815,241310,27311016,59.86260680400001,58.86394113600001,58.673274660000004,59.207940792,171315,119242154.24215424,314.32,313.39,311.02,311.33,34829,4870448
185.84,182.92,182.3,184.3,251523,28761809,59.71660695,57.625275708,57.22927610400001,59.325274008,199337,133315828.31582831,314.12,312.34,310.17,312.18,35586,6997190
187.73,187.2,182.01,182.62,339318,39893643,59.101274231999994,59.043940956,57.74660892000001,58.522608144,169734,117178872.17887218,322.45,320.48,318.32,318.38,52349,7160801
188.55,188.36,184.44,185.94,270231,33211590,63.33327,63.327936672,60.610606055999995,61.2666054,311689,212621117.62111762,324.55,324.4,320.81,321.23,30134,3822946
190.7,189.8,187.2605,188.0,258152,29783916,63.62926303734,62.711270622,61.5953384046,62.66727066600001,245346,170822480.82248083,323.54,322.01,320.5216,321.47,33843,4326414
198.52,196.84,191.01,191.125,389026,43872329,68.498598168,68.33659833,65.4999345,66.12526720800001,442841,278451473.4514734,323.56,320.11,319.4,322.6,48156,6002841
195.76,186.27,186.07,193.13,510975,52854672,67.93059206934,64.855935144,64.7999352,66.01326732,392139,238747468.74746874,313.1,301.59,301.08,312.57,68112,7901493
191.72,187.74,185.18,190.54,404362,43373587,65.865267468,62.351937648,60.83993916,65.333268,420079,251450861.45086145,310.14,305.36,299.62,309.29,62520,7851872
190.82,188.94,184.01,184.58,295620,32770189,66.589266744,66.05993394,60.5666061,61.185938814,345605,235457905.45790544,308.05,306.89,296.49,297.79,46742,6281202
195.58,193.57,191.46,192.89,364139,42556656,67.525265808,65.475267858,64.159269174,67.45659921000001,301757,210766380.76638076,315.5,312.79,307.51,315.39,44868,5248834
196.32,194.24,193.69,195.03,222702,25687822,66.999933,66.119267214,65.5046678286,65.847267486,195009,148362148.36214834,314.2,311.38,310.69,313.9379,30280,3531995
196.49,196.32,194.0,194.0,202978,23061648,67.94659872,66.930599736,66.29798703528,66.8665998,206857,146279186.27918628,312.13,311.62,309.36,309.82,29746,4008876
199.29,195.15,194.37,198.59,318972,44441141,67.73125893534,66.72659994,66.089267244,67.518599148,187488,130196365.19636519,315.6,309.72,308.38,315.33,31937,3833855
200.76,200.57,195.2301,195.79,281599,32818929,67.258599408,66.28793371200001,66.001267332,66.66326667,140254,95435345.43534543,312.24,311.94,307.95,309.17,33745,4186227
203.95,201.91,201.425,202.09,286560,30917447,67.4665992,66.785266548,66.26727373266,66.591933408,137744,95479160.47916047,315.75,313.21,312.865,314.7,27237,3794887
203.25,197.84,196.56,201.6043,382854,36740647,66.72557327436,64.05660261000001,63.54269645724,66.273933726,277344,164394059.3940594,311.73,305.3,303.36,311.04,47879,5060840
200.61,200.34,195.4675,197.8,266466,27803933,65.731934268,65.731934268,62.47660419,63.617936381999996,209001,138818373.81837383,308.83,308.5,302.44,304.66,39492,6432424
199.89,196.33,194.88,199.73,410681,54675780,66.333267,63.982602684,63.657936342,66.318600348,184298,132823752.82375284,307.56,301.14,300.62,307.35,45514,4969014
198.53,198.44,193.55,195.78,273298,26701586,67.33326600000001,67.28993271,63.23461009866,64.60060206600001,227699,135396195.3961954,305.66,305.66,300.11,302.56,34200,4065198
204.4,203.51,197.74,197.8816,268145,34310283,72.512594154,71.987261346,66.915266418,67.0999329,373179,253777768.7777688,311.409,309.69,305.05,305.18,36923,5475457
206.35,204.7,201.77,203.14,294020,32061206,75.688590978,74.64192535800001,72.03326129999999,72.1999278,331229,199903639.9036399,313.09,311.81,310.25,310.74,28997,4022801
208.02,206.26,205.0,205.68,272179,29315762,81.8665848,80.57725275600001,79.03992096,81.43191856800001,443895,258751983.75198373,316.91,313.45,312.72,315.49,24873,3496509
211.13,210.7,208.09,208.8335,310507,31897629,91.852574814,91.43857522799999,84.40284893040001,85.112581554,595337,308548268.54826856,318.65,318.26,316.8,317.67,39685,4464488
214.67,208.25,207.99,210.45,335830,33600732,95.29990470000001,92.657240676,89.113910886,93.667239666,695447,322345237.3452373,318.75,314.98,314.6,316.59,25934,2861718
213.26,212.83,208.69,210.07,308100,33600025,94.483905516,91.05857560800001,87.422579244,93.666573,483745,244669924.66992468,317.54,317.33,313.94,315.83,28979,3685970
216.38,214.32,211.47,216.33,361611,33121681,93.903906096,92.95190704800001,90.085243248,93.132573534,350514,175764145.76414576,318.33,315.72,311.89,318.21,31565,3307529
214.08,213.67,211.08,213.62,298001,26177633,103.26089673899999,102.97656369000002,91.73391493266,93.0665736,652282,350063645.06364506,319.14,318.9,314.0,315.48,26700,2754838
215.8,207.07,206.5,214.48,448029,38135606,119.66588033400001,99.803900196,98.07390859266002,110.59988940000001,1412135,584781014.7810147,323.9699,316.07,315.38,321.35,42517,5091445
208.85,208.35,202.03,206.13,449500,37591820,105.999894,101.11989888,95.39990460000001,103.73322960000002,796620,351272451.2724513,320.59,320.17,313.24,314.52,43305,7143627
211.33,208.04,205.03,209.56,374068,32179409,103.33323000000001,103.06723026600001,97.1332362,102.8665638,542590,245517680.51768053,324.32,323.16,320.53,323.69,40119,3892276
205.7,203.92,202.31,205.4,365924,29940653,102.113897886,100.04256662400002,97.7332356,98.47723485600001,432803,214511989.5119895,322.5,322.04,320.35,321.05,21983,2390903
205.04,202.88,201.39,204.47,314749,31635281,102.500564166,100.05589994399999,99.333234,100.89656577,280671,139949719.94971997,323.85,322.99,321.01,323.15,19721,2251451
212.3,211.6,203.01,205.0,373542,36884836,109.99989000000001,109.5332238,99.19990080000001,101.267232066,583940,256820761.8207618,326.36,325.66,321.901,322.69,22306,2354211
213.94,208.75,208.03,213.66,384564,38105777,111.666555,104.55722877599999,103.8665628,109.328557338,567210,242359442.35944235,328.22,326.25,325.26,327.75,25825,3109155
212.3,211.75,208.39,209.2,471005,49605692,108.42789157200001,106.155227178,104.13322920000002,106.5998934,559791,212416412.4164124,330.06,328.17,325.79,325.91,27217,3177170
210.92,202.54,202.15,207.19,740552,67457035,112.5998874,100.871232462,98.717901282,111.92988807,872877,364927924.92792493,328.52,324.2,322.75,327.72,29591,3024171
202.86,201.3,197.51,200.42,462874,39826989,97.666569,94.4665722,91.10258223066,94.400572266,660307,290949530.94953096,323.27,322.13,320.55,322.2,33907,3421832
203.97,203.85,200.86,201.47,312268,30160867,103.195896804,102.63989735999999,94.19992579998001,95.666571,497218,240730275.73027572,324.69,324.5,322.0595,322.89,25510,3434018
204.7,202.02,201.74,203.61,229471,23251388,104.31322902,98.432568234,98.29456837200001,100.2665664,464086,237130737.13073716,324.93,322.5,322.14,323.67,24675,2513072
204.65,204.06,202.01,202.5,210833,19632602,102.320564346,99.94056672599999,99.1332342,100.0665666,287326,141403536.4035364,327.015,326.38,323.36,323.41,20694,2339925
204.46,203.9,199.57,201.0,289992,25079596,100.88256578400001,99.16590083400001,98.0665686,99.19990080000001,241682,114315699.31569931,325.71,325.26,320.9,323.19,30355,3287164
205.1,205.01,199.01,204.4,490475,51247969,101.13656553,95.383904616,94.731905268,100.999899,405813,183704583.7045837,327.89,327.82,322.63,327.21,41101,4683442
217.64,216.54,210.44,211.52,758498,78983009,100.65390601266,98.99990100000001,96.29219704104,96.61323672,298392,132140322.14032213,330.93,330.11,329.0639,329.66,25700,2835276
214.77,213.29,210.31,214.17,473789,49280056,101.827231506,99.1332342,97.4665692,99.667233666,259289,126224976.22497623,331.4,331.3,329.19,329.19,37279,3581597
215.0,212.94,211.57,214.9,301620,28858621,99.98912667744001,99.00123433200001,97.88723544599999,99.532567134,178469,74670299.67029966,333.7,333.45,332.52,332.83,22211,2435103
216.3705,216.35,211.55,212.34,315041,32656843,101.153898846,99.305234028,98.483901516,99.388567278,203242,89884784.88478489,335.81,335.71,332.48,332.85,31234,3301089
215.7,212.48,210.93,214.85,297381,27820421,99.98323335,96.847236486,94.333905666,99.9690000309,337752,133446433.44643344,336.18,335.95,333.6507,334.6,29471,3050296
211.88,208.25,206.35,211.67,387998,36716462,97.16656950000001,94.57123876200001,92.389240944,96.5332368,301165,112834072.83407283,337.15,336.96,334.33,336.42,21971,2222132
207.65,203.38,203.14,207.155,371722,36446459,94.666572,91.625908374,90.999909,93.0665736,359158,129387639.38763939,338.88,334.14,333.38,338.24,35699,3603710
210.28,209.19,204.75,205.29,298979,28041364,105.666561,103.650563016,95.666571,97.999902,805724,328482838.48283845,339.6403,338.8,336.8,336.85,31616,2907862
211.35,208.7,208.15,209.44,246464,22588870,110.078556588,108.06655860000001,104.48389551600002,107.3998926,710147,306379926.3799264,339.615,338.22,337.18,338.0,21249,2643209
209.59,208.9,207.51,208.76,185587,17958936,111.25322208,110.04722328600002,108.44255822400001,110.99922233400001,440104,188664398.66439867,338.79,338.19,337.05,337.7601,18094,1716097
211.1874,210.28,208.915,209.6,187309,20184757,123.057210276,122.37587762400001,111.521888478,111.7998882,759253,303635148.6351486,339.72,339.28,338.87,339.32,16794,1642552
212.36,211.49,209.21,210.53,212557,21336167,128.25987174,125.805874194,123.007210326,126.599206734,657444,247117612.11761212,340.46,340.0,337.98,339.72,21307,1634618
212.1,209.7,209.25,211.49,229719,27627561,127.39987260000001,125.235208098,122.74721058600001,124.333209,485982,183080148.0801481,340.999,338.62,338.02,340.4,19254,1911489
215.0,214.58,208.91,209.54,259097,26981478,134.799198534,133.455199878,123.80387619599999,124.04520928800001,776241,309177249.1772492,340.1505,339.66,336.59,336.73,18178,1804711
216.25,213.02,212.85,213.86,282195,36249319,139.69919363399998,136.665196668,135.00319833,136.317197016,805893,322343707.3437073,341.05,340.85,338.95,339.23,18856,2063327
215.52,213.69,212.43,214.79,266339,25460147,141.9331914,134.27986572,128.50120483199998,141.751524915,853712,300954615.95461595,344.42,344.35,342.45,343.52,20366,2083972
216.61,216.47,213.1,213.1,231161,23043696,135.19653147,134.88919844400002,131.1998688,131.659201674,431464,159883554.88355488,345.6,345.49,343.711,344.96,30624,4004390
222.09,221.15,217.36,217.88,333744,39600828,144.3998556,143.54452312200002,136.90846975806002,137.33319600000002,579502,213590943.59094357,349.27,349.0,345.58,346.11,27624,3674797
231.15,226.58,219.4,222.89,576400,57602195,153.03984696,149.24985075,142.8331905,145.363854636,919215,355396000.3960003,351.32,349.76,347.98,349.66,28091,3767591
230.644,228.91,226.58,228.18,298618,26292896,154.56584543399998,147.55985244000001,145.767854232,153.007846992,870310,301217941.2179412,352.19,352.0,349.66,350.89,26216,2520823
228.7,225.53,224.31,227.0,343598,28774156,166.71316661999998,166.10650056,146.70318663,148.20318513,2810094,355123573.1235731,352.77,350.77,350.51,351.81,28073,5757749
227.45,227.27,224.43,225.51,290340,25791235,167.49649917,158.34984165,156.83650982999998,167.37983262,2184927,270358527.35852736,354.18,354.06,350.7,351.68,31711,3700409
232.86,231.65,227.35,227.97,369394,34080839,159.67984032,149.12318421,135.0400649598,159.66317367,2202022,288528672.5286725,360.26,359.24,354.93,356.18,34408,3596614
229.31,217.3,214.9602,229.27,697775,58400288,143.9331894,135.666531,133.999866,135.74319759,1836002,262788520.78852078,357.8759,346.82,344.02,357.38,62362,7771371
218.3599,214.25,205.19,215.1,774408,59664072,142.666524,139.43986056,124.0065759933,134.26986573,2140682,330965985.96598595,349.29,343.98,336.26,347.6,56080,5359409
210.03,202.66,202.2,206.5,641477,52924330,122.91321042,110.06988992999999,109.95989003999999,118.66654799999999,2271268,346397419.3974194,339.4,334.63,334.23,338.05,49443,5003489
214.8399,211.29,206.7,207.6,487133,45678986,122.999877,122.09321123999999,113.83655282999999,118.8665478,1435178,238397545.3975454,343.89,341.18,337.98,338.98,45984,5378531
214.74,205.37,204.11,213.4,408304,35461514,132.99653367,123.77987621999999,120.18654648,128.73653793,1411321,254792078.7920788,343.91,335.22,334.21,343.26,38952,5060220
208.63,204.03,201.24,207.2,374775,33620073,127.4998725,124.23987576,120.1665465,127.31320602,904935,182152559.15255916,338.27,335.38,332.35,337.12,37674,3490163
209.2,205.41,204.03,204.24,324459,30375768,139.99985999999998,139.87319346,124.4332089,126.98320634999999,1327700,249062073.06207308,341.66,339.84,338.32,338.86,24679,2830727
209.78,208.78,206.93,208.42,251530,21823942,153.97984602,149.91985008,143.56652309999998,145.51985448,1624940,291894975.8949759,343.42,341.57,340.4102,342.52,22893,2553912
210.65,205.05,204.64,210.62,289738,26372464,152.59651407,147.25318608,145.10318823,146.62318671,1111981,217640497.64049765,344.47,340.21,339.95,342.95,25411,2453201
204.33,202.91,199.96,200.05,396440,34011257,145.92985407,141.14319219,135.9998973333,138.5331948,1187821,230337719.33771935,339.01,337.29,334.341,334.94,30697,3097858
203.65,200.39,196.25,202.8,465276,55225326,150.333183,147.38318594999998,142.9331904,149.31318402,1244886,259220716.22071624,338.21,333.34,330.64,338.17,33433,3204653
202.71,202.54,196.38,197.19,448842,39839657,151.89318144,149.79651687,135.68986431,151.04318229,1798875,328430728.43072844,329.74,329.63,324.35,328.42,60677,6177811
208.1,207.42,202.075,205.06,335185,33517065,145.91985408,141.40985859,139.1998941333,143.1998568,1406579,238742623.74262375,333.57,332.97,328.5,331.2297,29597,2864816
208.1,200.59,200.03,207.9,309915,30803780,137.38319595,126.78653988,125.2932413733,135.05319828,1813275,285222813.22281325,332.38,323.75,323.22,332.09,42538,4366063
205.57,203.19,199.2,199.85,312989,31202493,133.16653349999999,129.26320407,117.0998829,121.2665454,1444240,289683472.6834727,327.9,324.6,320.92,322.3177,38226,4232095
209.04,207.82,202.54,203.55,291003,29437312,136.2439637559,135.77986421999998,130.4332029,131.15653551,1013848,201625578.62557864,330.71,329.88,322.75,323.74,36337,4178642
212.57,209.44,208.06,210.88,296010,32004936,142.69319063999998,140.39985959999998,138.51652815,141.53985846,861902,149158832.15883216,336.1,335.36,333.31,334.36,27017,3411162
210.07,207.26,206.81,209.35,236988,24464472,142.8331905,139.68986031,137.1998628,138.666528,832455,151024363.02436304,335.895,333.51,332.78,335.21,28810,2540790
211.98,210.33,206.54,207.73,284380,33829088,144.64318869,143.00319033,140.15652651,140.43985956,805605,144436842.43684244,339.4688,336.06,334.1,334.34,34799,4750895
213.99,212.46,211.32,213.49,246305,27158418,149.62651703999998,149.38651728,144.80652186,146.91985308,871456,152224514.22451422,339.87,338.24,336.18,338.83,29969,3381645
210.99,206.19,205.54,208.0,363724,33154781,146.37652029,138.36319497,138.333195,140.46319287,1312381,214290289.29028928,337.09,335.05,332.385,332.82,43009,4092570
210.41,210.38,206.98,207.22,204818,21331561,144.54652212,141.89319144,139.77652688999999,141.11652555,760364,134168492.16849217,341.12,340.9,337.2,337.21,27616,3208467
210.18,205.91,204.82,208.82,302635,28554261,142.9264904067,137.99319534,135.34986465,141.26319207,868258,147438924.43892443,343.35,336.06,335.56,341.13,35532,3934679
210.11,209.83,206.72,207.06,228591,25681054,143.2998567,141.7665249,137.948195385,139.95652671,697608,129383256.38325639,342.8,341.9,339.28,339.28,29737,3121992
211.19,210.58,208.32,210.51,202388,19925837,146.333187,141.97319136,141.7665249,146.14652052,653966,121263469.26346926,345.03,344.98,343.06,344.07,27293,4166927
215.86,215.81,211.23,211.23,270136,26458047,144.8631551367,144.666522,142.1532245133,143.37652329,480862,86777054.77705479,348.54,348.01,346.09,346.79,29502,3377059
223.86,221.4,216.81,218.79,391648,40461368,149.57985041999999,147.4331859,146.19318714,147.33318599999998,682638,116373515.37351538,355.25,353.69,350.28,350.78,24340,2301131
225.21,222.86,220.43,222.72,293244,28950843,149.62985036999999,148.88318445,145.5331878,147.78318555,602360,103391098.3910984,353.6,351.39,350.33,353.51,29783,2664589
224.22,220.86,219.13,223.0,244243,23451713,155.2998447,153.7665129,149.11651755,149.92651673999998,839944,144136326.13632613,353.085,349.19,348.37,351.95,26761,2373076
220.36,219.66,216.01,217.1,226540,22733064,152.18984781,149.62651703999998,147.4998525,150.10318322999998,644704,107017169.01716901,349.24,348.76,344.31,344.92,30104,3021176
222.29,219.66,219.32,220.15,222216,26057882,151.9831480167,146.55652011,146.28318705,151.47984852,576322,98327735.32773533,351.97,348.45,348.34,350.27,22098,2768044
222.3,214.22,213.72,220.415,283539,27625841,148.999851,143.60985639,142.95652371,148.74651792,635260,108863637.86363786,350.52,343.22,342.2987,349.88,30902,2973436
217.37,214.65,213.0901,215.8,245349,22753511,143.91652274999998,140.64652601999998,139.6832269833,143.91652274999998,649240,94968961.96896197,348.1,344.57,343.89,344.67,32863,2816247
216.92,214.8,213.12,213.12,230447,22724906,144.31652234999999,140.87985912,140.41652625,140.8998591,635626,97111480.11148012,346.79,343.9,343.63,344.52,31791,3689177
216.055,214.89,211.7,213.93,218137,22351450,148.40985159,141.92985807,141.50319183,147.30651936,696429,119979692.97969298,346.45,345.86,341.88,344.2,26656,2461179
216.28,216.23,213.16,215.03,188456,18879608,140.9618257047,140.20985979,135.79323087330002,140.61319272,716933,101151041.15104115,347.19,346.96,344.36,347.164,21590,1796836
216.3399,210.08,208.1,213.85,405587,37111561,141.91985807999998,140.09319323999998,136.66653,137.20986279,531452,84717567.71756773,344.19,340.59,336.81,343.32,39228,4327232
214.67,213.25,210.329,211.59,359569,36700325,143.4998565,141.55985844,140.0331933,141.25319208,405454,68059586.05958606,341.3,339.43,339.16,340.9267,40726,4227596
208.84,202.68,202.1,207.67,613380,51195593,139.5331938,135.33986466,135.333198,138.82652784,600777,76354303.35430336,334.0,327.88,327.3,333.24,72441,7096185
207.36,204.72,203.37,204.07,350615,31432563,139.35319398,136.94319639,135.48653118,136.65319667999998,458826,67965991.96599197,334.54,331.15,326.26,328.1,44846,5163505
204.29,202.47,199.62,203.5,467254,36980111,135.86369746949998,129.34653732,126.36987363,135.6316643682,997520,127763044.76304476,330.82,327.62,323.72,329.42,62185,6634052
205.28,202.33,200.12,204.29,339681,30842163,135.6598310067,133.50319983,130.7665359,131.333202,512507,87063441.06344107,333.5271,331.36,328.38,331.38,46444,4658487
208.12,206.43,203.12,203.89,277387,27512030,142.58985740999998,141.2998587,135.56319777,136.57653009,607982,103055248.05524805,339.43,337.28,334.35,334.86,42231,6559410
218.32,216.39,212.4185,214.02,460853,42311777,145.13318819999998,140.32652634000002,139.0331943,143.53985646,574859,96429267.42926744,349.19,344.73,340.74,342.07,62917,6499142
224.12,223.29,221.15,222.04,362014,36080137,146.66652,146.02985396999998,141.3332253333,142.7665239,526073,85243654.24365425,353.445,351.47,350.1254,350.54,53620,6900518
224.36,223.72,218.03,222.26,264715,25231895,145.52318781,143.31652334999998,141.42652524,145.36652130000002,390722,65118107.11810712,352.76,351.44,348.95,351.17,30378,2871848
228.12,218.39,217.88,224.435,465496,44394950,150.8331825,140.41985957999998,140.333193,146.4998535,673355,104499179.4991795,365.69,355.83,355.34,365.29,78196,9109230
216.5,211.01,209.72,214.5,504395,44045120,140.02985997,136.78652988,132.0099013233,140.02985997,670829,90852762.85276285,356.42,355.37,351.8682,354.77,44817,5174082
218.04,216.55,212.2,212.39,270700,29440788,139.56486043499999,139.04319429,136.85986314,138.81652785,335035,52073218.07321808,358.86,357.93,356.4275,357.66,22478,2485781
219.11,215.44,214.46,217.21,245295,21616115,140.999859,137.25319607999998,136.50653015999998,138.34986165,395240,59821559.821559824,357.69,354.52,352.54,356.85,28298,3794928
217.42,216.51,214.16,216.36,191297,18630307,137.5104958227,136.1665305,133.88653278,136.94986305,500950,59491112.49111249,360.188,359.34,355.99,356.52,21287,2685415
217.74,217.23,214.52,214.87,234034,24953344,137.48319585,136.02986396999998,134.6954653044,136.30986369,582442,80515985.51598552,363.87,363.8,360.93,362.34,28949,3332428
217.68,214.46,214.08,216.1,233158,24154112,153.999846,147.20318613,144.33652232999998,153.38984661,1216402,183565026.56502658,363.24,361.95,359.69,361.27,27175,2656620
215.17,211.08,210.93,213.65,273276,28372789,165.333168,162.21317112,147.83321883329998,149.44985055,1470162,234132306.13230613,362.82,357.59,357.53,362.21,28271,3179144
213.03,212.42,209.93,211.38,230817,24792746,169.5368971296,166.42316691,162.52317080999998,163.999836,1129578,187426225.42622542,359.5,359.04,355.49,356.845,30764,3321607
213.285,210.39,210.0,212.2,214089,22843119,167.4998325,163.20317013,163.01983698,165.99650067,645698,98735864.73586474,359.04,356.63,356.53,358.79,20891,2697897
212.29,210.11,208.16,210.95,260026,25683507,175.333158,173.94982605,167.26316607,167.8331655,906048,150781062.78106278,360.05,358.77,356.17,358.65,26011,2728517
214.25,213.86,208.86,209.59,294859,33979731,186.66314667,185.12648154,175.39982460000002,180.13315319999998,1051180,160945642.94564295,365.1,364.51,360.5973,361.52,31669,3756796
215.29,213.87,212.46,215.11,228103,21012887,191.33314199999998,191.33314199999998,181.78981821,183.35314997999998,924431,146790632.79063278,364.48,363.99,362.8,364.4,32686,3826470
216.27,215.23,214.04,214.85,140034,14512213,199.59313373999998,195.25313807999999,192.81647385000002,193.71980627999997,783377,112683346.68334669,365.52,364.98,363.97,365.19,13088,1354562
214.76,214.07,210.835,214.1,303757,33064753,202.59979739999997,189.1998108,184.83648183,200.73646593,1282795,189009345.00934502,364.39,363.32,360.5,364.18,32345,4093350
217.32,216.21,213.35,214.51,289366,30931318,199.28313405,194.91980508,190.68314264999998,199.19646747000002,793957,121148617.14861715,368.99,367.32,366.27,366.9,32371,3716775
